subject_id,subject_name,professor,user_grade,wishlist_actions,timetable_actions,unique_users
9811,일반물리학,미배정,2,1,3,3
9813,일반생물학(1),장성호,2,0,3,3
9814,일반생물학실험(1),김준섭,1,3,0,3
9814,일반생물학실험(1),김준섭,2,1,3,3
9815,일반생물학실험(1),김준섭,1,3,0,3
9818,일반화학(1),그레고리 아이작 피터슨,2,0,3,3
9820,일반화학실험(1),그레고리 아이작 피터슨,1,1,2,3
9826,자기설계세미나 I,이동택,1,2,1,3
9828,융합자유전공대학생을위한생물학기초,봉지홍,1,2,2,3
9834,인체생리학,김재근,4,1,2,3
9835,미생물학,예정용,4,0,3,3
9838,고급분자생물학,강하라,3,1,3,3
9841,발생생물학및줄기세포학,이미수,4,1,3,3
9844,바이오의약품학,봉지홍,4,0,3,3
9845,신약개발론,이미수,4,0,3,3
9848,물리학실험,권남오,3,0,3,3
9870,생물학기초(1),박준태,3,0,3,3
9871,생물학기초(1),강기윤,1,3,0,3
9872,생물학기초실험(1),강기윤,1,2,1,3
9873,생물학기초실험(1),박준태,1,2,2,3
9875,생물학기초실험(1),강기윤,1,2,1,3
9876,자기설계세미나 I,박준태,1,1,3,3
9880,화학,권태현,2,1,3,3
9881,화학실험,강동구,2,1,3,3
9883,화학실험,그레고리 아이작 피터슨,1,1,3,3
9919,건축재료,김혜주,2,0,3,3
9920,건축사업비관리,구충완,3,1,2,3
9929,건축법과클레임관리,박경모,4,1,3,3
9944,자기설계세미나 I,구충완,1,2,1,3
9950,대학수학(1),함남우,1,2,2,3
9950,대학수학(1),함남우,2,1,2,3
9955,비즈니스설계,박승진,4,0,3,3
9963,도시설계스튜디오1,김도훈,3,0,3,3
9964,스마트도시교통론,석종수,3,0,3,3
9966,도시공간불평등,엄현주,3,0,3,3
9970,도로교통안전공학,윤병조,4,0,3,3
9972,도시연구방법론,연다혜,4,0,3,3
9982,환경에너지와미래,이도균,4,1,2,3
10014,토질실험,신세희,3,1,3,3
10022,환경실험,이주경,3,0,3,3
10024,Hydroinformatics,장동우,4,1,3,3
10026,건설데이터애널리틱스,강정구,1,1,2,3
10028,교량공학,심형보,4,2,3,3
10032,자기설계세미나 I,박정희,1,2,1,3
10040,도시데이터마이닝,양욱재,3,0,3,3
10042,공공인적자원관리론,이창길,3,0,3,3
10043,도시계획론,최승준,3,0,3,3
10046,도시재무행정론,강철구,4,2,2,3
10053,도시정책분석론,백정미,4,0,3,3
10063,도덕윤리교육론,김진하,2,0,3,3
10090,유아교육론,김현경,1,0,3,3
10091,자기설계세미나 I,정윤주,1,0,3,3
10092,숲유치원교육론,김민정,1,0,3,3
10093,유아음악교육,김상림,1,0,3,3
10101,유아교과교재연구및지도법,김성희,4,1,3,3
10102,현장밀착유아교육세미나,안동근,4,1,3,3
10103,부모교육,정윤주,4,1,3,3
10134,대학수학(1),하구용,1,0,3,3
10135,자기설계세미나,윤영훈,1,0,3,3
10137,수학교사를 위한 인성교육,이창석,1,0,3,3
10138,수학교육과컴퓨터,이동선,1,0,3,3
10159,일본어강독,최현필,2,0,3,3
10160,현장일본어회화Ⅰ,미배정,2,0,3,3
10188,국어음운교육론,김윤신,2,0,3,3
10199,기초인체해부학,박영민,2,2,1,3
10204,건강운동개론,황문현,1,2,1,3
10217,해양훈련,성창훈,2,0,3,3
10231,생체역학,김남웅,3,1,2,3
10243,장애운동재활이론및실습심화,김동일,3,1,2,3
10244,장애질환별체형교정기초,미배정,3,1,2,3
10245,퍼포먼스트레이닝기초,홍성현,3,0,3,3
10274,스포츠커뮤니케이션,박상혁,3,0,3,3
10281,기초기능해부학,전경규,3,1,2,3
10286,스포츠사회학,임새미,1,1,3,3
10291,생존수영,함경수,2,1,2,3
10293,스포츠안전관리,함경수,2,1,2,3
10294,운동생리학실습,이천옥,2,1,3,3
10305,배드민턴기초,이다혜,4,0,3,3
10312,과학적기능평가,김찬기,3,1,2,3
10315,스포츠지도실습,윤기준,3,0,3,3
10320,퍼스널트레이닝,이승원,4,0,3,3
10362,자기설계세미나 I,김시연,1,1,2,3
10362,자기설계세미나 I,김시연,3,1,2,3
10365,평면과디자인,이정연,3,2,1,3
10370,영상과디자인,유동현,2,2,2,3
10371,영상과디자인,유동현,3,1,3,3
10372,입체디자인,박채은,1,2,2,3
10373,입체디자인,박채은,1,1,2,3
10378,3D 컴퓨터 디자인,홍민석,2,2,2,3
10381,그래픽디자인,김시연,3,2,3,3
10381,그래픽디자인,김시연,4,1,2,3
10382,그래픽디자인,김시연,4,3,1,3
10386,레이아웃디자인,전혜연,1,0,3,3
10395,데이터주도제품디자인,박동명,3,2,2,3
10399,색채와디지털이미지,김지룡,4,3,1,3
10400,시각디자인,이서진,3,0,3,3
10412,시각디자인프로젝트,전혜연,4,1,3,3
10413,영상디자인프로젝트,유동현,4,0,3,3
10416,기초동양화,송윤주,1,1,3,3
10420,드로잉1,박수형,4,0,3,3
10424,스튜디오01,이계원,4,0,3,3
10425,스튜디오02,차기율,4,0,3,3
10426,스튜디오03,한효석,4,0,3,3
10432,현대수묵(1),송윤주,3,0,3,3
10441,기초드로잉(적용과 응용),한효석,1,1,3,3
10445,서양미술사,김숙영,2,2,2,3
10449,현대사진미디어,허경란,2,1,3,3
10451,뉴미디어아트1,권혜원,3,0,3,3
10458,회계원리(1),유영태,3,1,3,3
10459,회계원리(1),유영태,3,3,1,3
10460,세법총론,전흥재,2,0,3,3
10461,세법총론,전흥재,3,1,2,3
10462,소득세법,정유석,3,1,2,3
10462,소득세법,정유석,4,0,3,3
10463,소득세법,정유석,3,1,2,3
10467,회계원리연습,진덕수,4,1,3,3
10470,법인세법(2),한홍열,3,1,3,3
10472,지방세법,진덕수,3,1,3,3
10476,데이터과학을위한기초통계학,강희재,3,1,3,3
10483,RISE,윤태웅,4,1,3,3
10485,경영학원론,김경미,3,3,1,3
10487,경영학원론,김경미,2,1,2,3
10488,경영학원론,김경미,1,1,2,3
10497,MIS개론,박천웅,2,1,2,3
10498,MIS개론,박천웅,2,2,1,3
10498,MIS개론,박천웅,4,2,1,3
10500,경영과학,김서영,1,0,3,3
10504,경영과학,이상훈,3,1,2,3
10505,마케팅원론,허승,3,2,1,3
10509,마케팅원론,박은하,3,3,1,3
10509,마케팅원론,박은하,4,2,1,3
10512,디지털비즈니스와소셜미디어,박천웅,2,1,2,3
10512,디지털비즈니스와소셜미디어,박천웅,3,0,3,3
10514,재무회계(2),이창현,3,0,3,3
10515,재무회계(2),이창현,4,0,3,3
10516,전략경영,박현준,4,1,2,3
10517,전략경영,박현준,1,0,3,3
10519,SCM,김태호,4,1,3,3
10528,원가회계,박영규,4,0,3,3
10529,인적자원관리,황태진,4,2,1,3
10530,인적자원관리,황태진,4,2,2,3
10537,기업과사회,김동배,4,1,2,3
10540,유통전략론,허승,4,2,2,3
10543,대학수학(1),이영섭,1,0,3,3
10545,C언어프로그래밍(2),강석훈,2,0,3,3
10548,디지털회로및소자,원경호,1,0,3,3
10558,딥러닝알고리즘,강우철,4,1,2,3
10561,임베디드시스템특강,이영섭,3,3,1,3
10565,대학수학(1),김도엽,1,2,1,3
10567,프로그래밍(1),조원서,1,3,0,3
10569,이산수학론,송영록,1,1,2,3
10572,인공지능ICT융합개론1,노송,1,2,3,3
10572,인공지능ICT융합개론1,노송,3,2,1,3
10581,회로이론,이근행,2,3,0,3
10584,리눅스기초및프로그래밍,김영필,3,1,2,3
10594,데이터통신,이기영,2,0,3,3
10607,수치해석,강승택,4,0,3,3
10619,대학수학(1),한상현,1,3,0,3
10626,프로그래밍입문,채진석,1,2,1,3
10626,프로그래밍입문,채진석,2,1,3,3
10627,프로그래밍입문,한재현,1,2,1,3
10631,데이터프로그래밍,이장호,1,0,3,3
10631,데이터프로그래밍,이장호,4,2,2,3
10632,자료구조,김인수,2,1,2,3
10633,자료구조,안재균,1,0,3,3
10636,Java언어,허혜선,4,1,2,3
10638,디지털공학,김우일,1,0,3,3
10639,디지털공학,김우일,1,1,2,3
10641,시뮬레이션 기초 및 실습,김지범,1,1,3,3
10642,정보보호개론,민병준,4,1,2,3
10648,데이터베이스,이상엽,4,1,2,3
10649,운영체제,미배정,4,3,0,3
10656,웹프로그래밍,박기석,4,2,3,3
10657,컴파일러설계,홍윤식,4,3,1,3
10658,컴파일러설계,홍윤식,4,2,1,3
10661,CAPSTONE DESIGN,민병준,4,1,2,3
10664,CAPSTONE DESIGN,박종승,4,1,2,3
10668,엔터테인먼트소프트웨어,박종승,4,3,1,3
10670,클라우드컴퓨팅,이승수,3,0,3,3
10681,공업수학(2),윤종윤,3,1,2,3
10681,공업수학(2),윤종윤,4,1,3,3
10687,기계공학실험,김우용,3,1,2,3
10693,확률및통계,우현명,4,1,3,3
10695,종합설계프로젝트1,박상인,4,2,2,3
10702,일반화학실험(1),정관영,2,3,0,3
10704,공학수학 1,윤정식,1,0,3,3
10705,물리화학 1,권오중,1,0,3,3
10706,유기화학 1,김진호,1,0,3,3
10708,화학공학양론,김종우,1,0,3,3
10708,화학공학양론,김종우,4,0,3,3
10716,기기분석 2,박영돈,4,1,2,3
10720,반도체공정,권오중,4,1,2,3
10722,촉매개론,박민범,4,0,3,3
10723,캡스톤 디자인 화공설계,이재훈,3,0,3,3
10723,캡스톤 디자인 화공설계,이재훈,4,0,3,3
10731,대학화학,오세영,1,1,2,3
10731,대학화학,오세영,2,0,3,3
10732,물리(1),김완선,1,2,3,3
10739,토질역학,오태근,4,3,2,3
10740,화학안전공학,이홍주,3,0,3,3
10751,물리(1),김완선,4,1,2,3
10756,금속재료,김정곤,2,0,3,3
10760,분말야금학,김정곤,4,2,3,3
10763,상변태,김정곤,4,0,3,3
10764,신소재세미나,명재하,4,1,3,3
10768,대학수학(1),정유정,2,0,3,3
10769,대학수학(1),이미혜,1,0,3,3
10770,산업경영공학개론,장석화,2,2,1,3
10771,산업경영공학개론,장석화,1,1,2,3
10774,확률및통계(1),류도현,1,1,3,3
10774,확률및통계(1),류도현,4,2,2,3
10775,인간공학,최서빈,1,2,1,3
10787,인간공학적실험평가론,최서빈,3,1,3,3
10790,시스템종합설계,김병수,4,2,2,3
10798,회로이론,박창주,3,3,0,3
10811,대학수학(1),김흥숙,1,1,2,3
10812,물리(1),김말진,2,1,2,3
10812,물리(1),김말진,3,1,2,3
10815,선형대수학,변윤식,3,2,1,3
10818,소프트웨어입문,김교선,1,3,1,3
10819,소프트웨어입문,김교선,4,2,1,3
10820,소프트웨어입문,김교선,4,2,1,3
10822,복소함수및벡터,구경헌,4,2,2,3
10825,스마트시스템입문,조정완,4,2,1,3
10826,스마트시스템입문,조정완,4,3,0,3
10827,스마트시스템입문,김영현,4,2,1,3
10834,전자기학,전석희,3,1,2,3
10835,전자기학,서정현,3,3,1,3
10846,전자회로실험,이병진,4,3,0,3
10847,전자회로실험,유종근,4,3,0,3
10848,전자회로실험,유종근,4,2,1,3
10876,회로이론(1),정영식,3,1,2,3
10881,전기에너지와이노베이션,김학만,4,1,2,3
10883,전기실험(2),윤주형,4,1,3,3
10891,신호및시스템,이명훈,4,1,2,3
10894,전기응용,우정민,4,1,2,3
10908,RISE,김태우,4,0,3,3
10922,물리실험(1),함효식,1,3,2,3
10929,기계기초프로그래밍,김승권,1,2,1,3
10933,공학수학 1,김영진,3,0,3,3
10948,수치해석,김백진,1,1,2,3
10950,수치해석,한민섭,1,1,2,3
10952,응용기계수학1,김정호,1,1,2,3
10952,응용기계수학1,김정호,3,1,2,3
10955,기계공작법,구상모,3,2,1,3
10958,기계진동,남동호,1,1,3,3
10961,유체역학(2),한민섭,4,1,3,3
10969,기계공학실험,구상모,3,2,1,3
10972,기계공학실험,박형범,3,3,0,3
10973,기계공학실험,한민섭,3,2,1,3
10975,기계설계,우창기,4,0,3,3
10980,시뮬레이션구조설계,이선곤,4,0,3,3
10986,소비자의사결정,김종흠,2,1,2,3
10986,소비자의사결정,김종흠,3,2,3,3
10988,가계재무설계,성영애,3,1,3,3
10988,가계재무설계,성영애,4,0,3,3
10989,소비자법과정책,이영애,4,1,2,3
10992,소비문화와트렌드분석,김종흠,3,2,2,3
10993,지속가능소비론,이영애,3,2,1,3
10994,행동재무학,조혜진,4,1,3,3
10998,신용관리론,곽민주,4,1,3,3
11000,서비스측정및평가,이영애,4,1,2,3
11002,e-biz개론,황낙건,4,1,2,3
11005,관세론,김필준,3,1,2,3
11005,관세론,김필준,4,2,2,3
11008,경영학원론,이루리,2,1,2,3
11011,경제학원리(1),주현,2,0,3,3
11012,경제학원리(1),옥우석,1,2,3,3
11012,경제학원리(1),옥우석,2,1,3,3
11012,경제학원리(1),옥우석,3,2,1,3
11012,경제학원리(1),옥우석,4,1,2,3
11013,경제학원리(1),김순홍,1,2,2,3
11015,e-biz개론,황낙건,1,1,3,3
11018,국제무역론,이윤,4,2,1,3
11019,국제무역론,이윤,4,3,2,3
11020,금융경제학,박구웅,2,2,1,3
11024,물류개론,안영효,1,0,3,3
11026,국제통상론,손기윤,3,1,3,3
11028,회계원리,이창현,1,1,3,3
11030,국제거래규범,김규진,2,0,3,3
11031,국제경영론,유담,2,2,3,3
11031,국제경영론,유담,3,1,2,3
11032,국제금융론,박구웅,4,3,0,3
11033,국제무역보험론,김규진,1,0,3,3
11035,디지털비즈니스애널리틱스,김경원,3,1,2,3
11037,통계실습,유병국,4,0,3,3
11038,MICE기획론,정진영,4,2,2,3
11042,글로벌한류와엔터테인먼트경영전략,박영은,3,1,3,3
11043,디지털무역론,고보민,4,1,2,3
11048,정치경제학,이갑영,2,0,3,3
11048,정치경제학,이갑영,3,1,3,3
11048,정치경제학,이갑영,4,2,2,3
11049,기후경제학,강희찬,3,0,3,3
11052,경제학원리(1),서세욱,2,1,2,3
11053,경제학원리(1),서세욱,2,2,2,3
11061,미시경제학,황성현,2,2,1,3
11062,경제자료의이해와활용,김종주,3,0,3,3
11064,시사경제1,황선길,4,1,2,3
11065,정치경제학,이갑영,4,1,2,3
11066,공정경쟁과산업분석,이기환,4,0,3,3
11071,화폐금융론,황상연,4,0,3,3
11083,현대안보론,이정우,3,1,3,3
11085,핵정치론,강지연,3,0,3,3
11086,현대비교정치쟁점,정영우,3,0,3,3
11087,자기설계세미나 I,김국진,1,1,2,3
11091,경제학의이해,김종주,1,0,3,3
11095,행정사,채드 앤더슨,3,0,3,3
11100,데이터분석론,김국진,3,0,3,3
11101,예산분석론,박소영,3,0,3,3
11102,진로세미나I,타오,3,1,2,3
11104,한국정부론,서진완,4,0,3,3
11109,인간관계와소통,한기순,1,2,2,3
11111,심리측정및평가,박선영,2,0,3,3
11121,창의성의측정과판별,박선희,4,0,3,3
11122,리더십의이해와실천,김진용,4,1,3,3
11123,직업교육과 HRD,미배정,4,2,1,3
11124,진로상담,유현경,4,2,2,3
11129,문헌정보학개론,황정의,3,0,3,3
11133,정보검색,장수현,1,0,3,3
11133,정보검색,장수현,3,1,2,3
11137,정보처리,박종도,3,1,2,3
11139,휴먼커뮤니케이션입문,김은이,1,1,2,3
11143,영상제작실습기초,남윤국,4,1,2,3
11145,퍼블릭스피킹1,김은이,4,1,3,3
11148,광고입문,박진성,3,0,3,3
11149,디지털영상제작(1),장태희,3,1,2,3
11155,엔터테인먼트산업론,나정희,4,2,2,3
11161,자기설계세미나 I,정선영,1,2,2,3
11168,사회복지조사론,박영민,2,0,3,3
11169,사회서비스개론,박영민,3,1,2,3
11169,사회서비스개론,박영민,4,1,3,3
11170,아동복지론,정선영,2,0,3,3
11171,정신건강사회복지론,박종은,2,0,3,3
11174,청소년복지론,윤용희,3,1,2,3
11175,프로그램개발과평가,정선영,3,0,3,3
11182,일반물리학실험,이진호,1,0,3,3
11185,일반생물학실험(1),김장균,1,1,2,3
11190,자기설계세미나 I,김일남,1,2,3,3
11195,수환경보존학,김연정,3,0,3,3
11199,해양학을위한수리계산과학개론,이경재,3,1,3,3
11204,해양분자생물학및실험,김연정,3,1,2,3
11218,텍스타일염색과표현,조윤경,4,0,3,3
11225,패션커뮤니케이션,이현정,3,1,2,3
11233,일반물리학실험(1),이기훈,1,1,2,3
11234,일반물리학실험(1),함효식,1,1,2,3
11237,일반생물학실험(1),김재광,1,1,2,3
11241,일반화학실험(1),김강우,1,1,3,3
11244,물리화학(1),이창민,4,1,2,3
11245,분석화학(1),김규원,4,1,2,3
11246,분석화학실험,김규원,2,0,3,3
11255,유기화학(3),김태현,4,1,2,3
11258,의약합성화학,김진호,4,1,3,3
11265,일반물리학실험(1),김정우,1,1,3,3
11272,자기설계세미나 I,문병희,1,0,3,3
11276,일반역학(1),김병훈,1,0,3,3
11277,현대물리학(1),박승룡,1,1,2,3
11282,계측실험1,김진영,4,0,3,3
11284,양자역학(1),이기훈,4,0,3,3
11291,현대광학개론,전충삼,4,1,2,3
11296,일반생물학(1),이종구,1,1,2,3
11303,정수론,이윤복,1,1,2,3
11304,해석학(1),문병수,1,1,3,3
11305,현대대수학,장일승,1,1,3,3
11311,수리통계학응용,최원,4,0,3,3
11312,위상수학및응용,배영진,3,1,3,3
11312,위상수학및응용,배영진,4,0,3,3
11313,갈루아이론,이승재,4,1,3,3
11321,기초중국어1,조혜영,1,2,2,3
11331,중국소설속사랑과정의,윤지양,3,1,3,3
11331,중국소설속사랑과정의,윤지양,4,1,3,3
11337,일본어입문(1),신은진,1,2,2,3
11345,일본명작감상,박수정,1,2,3,3
11351,표상문화론,하성호,4,1,2,3
11352,현대일본과일본인,이강원,2,1,2,3
11362,기초프랑스어(1),박정준,1,1,3,3
11363,기초프랑스어(1),박정준,1,2,2,3
11367,기초프랑스어회화(1),파비앙,1,2,3,3
11368,기초프랑스어회화(1),파비앙,1,1,3,3
11369,프랑스사회와문화,지영호,1,2,1,3
11372,문화예술의이해,조성주,3,1,3,3
11380,프랑스축제와문화예술,지영호,3,2,1,3
11381,유럽통상학의이해,파비앙,4,1,2,3
11382,프랑스시사탐구,이혜인,4,1,2,3
11386,초급독일어A1 1,주소정,3,0,3,3
11386,초급독일어A1 1,주소정,4,2,3,3
11389,독일명작의이해,이노은,3,1,2,3
11398,고전과삶,김정경,1,2,3,3
11400,언어와인간,안소진,3,2,2,3
11401,자기설계세미나 I,하신영,1,1,2,3
11415,현대문학사1,강용훈,2,1,2,3
11423,고전시가의이해,배은희,3,1,3,3
11424,시창작연습,정우신,2,0,3,3
11424,시창작연습,정우신,4,0,3,3
11425,한국문학과세계문학,장영은,3,0,3,3
11425,한국문학과세계문학,장영은,4,1,2,3
11451,독일산문,권혁준,2,0,3,3
11454,독일의일상과대중문화,이노은,3,2,1,3
11455,미디어학입문,명정,3,1,3,3
11458,독일어작문,이원경,3,2,2,3
11459,시사독일어,주소정,4,1,3,3
11471,영작문(2),Anthony Wayne Thompson IV,2,2,3,3
11476,영어와심리,윤소연,1,1,2,3
11477,희곡개론,황연,2,2,2,3
11478,중급영어회화(1),알라나 커밍스,3,1,3,3
11483,영미드라마와문화,황연,4,0,3,3
11486,음향음성학탐구,정예지,4,1,2,3
11487,Academic English,이은재,1,3,1,3
11501,Academic English,김연정,1,1,3,3
11512,Academic English,이은재,1,0,3,3
11515,Academic English,김연정,1,1,2,3
11520,Academic English,김정옥,1,1,2,3
11521,Academic English,차현지,1,1,3,3
11524,Academic English,김연정,1,1,3,3
11539,Academic English,김상조,1,2,2,3
11551,Academic English,김상조,1,1,2,3
11564,Academic English,남정현,1,2,2,3
11566,Academic English,이은재,1,1,2,3
11567,Academic English,이은재,1,2,1,3
11569,Academic English,김상조,1,0,3,3
11571,Academic English,김상조,1,1,2,3
11574,Academic English,정연우,1,0,3,3
11601,AI시대의글쓰기이론과실제,김은경,1,2,1,3
11606,AI시대의글쓰기이론과실제,양현진,1,1,3,3
11607,AI시대의글쓰기이론과실제,박주혜,1,1,3,3
11610,AI시대의글쓰기이론과실제,이승윤,1,2,1,3
11616,AI시대의글쓰기이론과실제,최혜림,1,0,3,3
11619,AI시대의글쓰기이론과실제,최혜림,1,2,2,3
11634,AI시대의글쓰기이론과실제,윤숙,1,1,3,3
11635,AI시대의글쓰기이론과실제,윤숙,1,2,3,3
11648,AI시대의글쓰기이론과실제,박상원,1,2,2,3
11671,AI시대의글쓰기이론과실제,양현진,1,1,2,3
11673,AI시대의글쓰기이론과실제,윤숙,1,1,3,3
11716,AI시대의글쓰기이론과실제,이은봉,1,3,1,3
11731,AI시대의글쓰기이론과실제,박보연,1,0,3,3
11734,AI시대의글쓰기이론과실제,양근용,1,2,2,3
11745,AI사고와데이터리터러시,추교남,1,1,3,3
11750,AI사고와데이터리터러시,이선아,1,0,3,3
11754,AI사고와데이터리터러시,황태준,1,0,3,3
11773,AI사고와데이터리터러시,김종탁,1,1,2,3
11778,AI사고와데이터리터러시,김종탁,1,1,2,3
11782,AI사고와데이터리터러시,김종탁,1,2,1,3
11805,대학영어회화1,"브렌트 맥
납",2,0,3,3
11806,대학영어회화1,"브렌트 맥
납",2,0,3,3
11817,대학영어회화1,알란,2,0,3,3
11823,대학영어회화1,"캘럼 맥코
트",2,1,3,3
11838,대학영어회화1,"브렌트 맥
납",2,0,3,3
11839,대학영어회화1,"브렌트 맥
납",2,1,3,3
11855,대학영어회화1,"캘럼 맥코
트",2,0,3,3
11857,대학영어회화1,"캘럼 맥코
트",2,1,3,3
11868,대학영어회화1,데릭 스톤,2,0,3,3
11886,대학영어회화1,"브렌트 맥
납",2,1,3,3
11901,대학영어회화1,"티모시 톰
슨",2,1,2,3
11908,대학영어회화1,매튜,2,0,3,3
11909,대학영어회화1,매튜,2,1,2,3
11943,대학영어회화1,데릭 스톤,2,1,3,3
11947,대학영어회화1,매튜,2,0,3,3
11954,대학영어회화1,유원,2,0,3,3
11956,대학영어회화1,유원,2,0,3,3
11966,대학영어회화1,데이비드,2,0,3,3
12018,대학영어회화1,알란,2,1,3,3
12029,대학영어회화1,티모시 톰,2,2,2,3
12041,대학영어회화1,알란,2,0,3,3
12046,대학영어회화1,브렌트 맥,2,0,3,3
12067,대학영어회화1,티모시 톰,2,0,3,3
12070,대학영어회화1,데이비드,2,1,3,3
12087,대학영어회화1,데릭 스톤,2,0,3,3
12098,대학영어회화1,매튜,2,2,2,3
12145,힌두교와인도문화,OCU,2,0,3,3
12146,문학과테마기행,OCU,2,0,3,3
12148,인문학과자기경영의만남,OCU,4,1,2,3
